method,dataset,query_index,chain_broken,title_recall_at5,ExactMatch,F1
PropRAG_qwen32b_top200,2wikimultihopqa,218,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,219,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,220,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,221,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,222,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,223,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,224,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,225,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,226,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,227,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,228,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,229,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,230,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,231,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,232,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,233,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,234,0,1.0,0.0,0.8
PropRAG_qwen32b_top200,2wikimultihopqa,235,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,236,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,237,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,238,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,239,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,240,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,241,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,242,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,243,0,1.0,0.0,0.5714
PropRAG_qwen32b_top200,2wikimultihopqa,244,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,245,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,246,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,247,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,248,0,1.0,0.0,0.8
PropRAG_qwen32b_top200,2wikimultihopqa,249,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,250,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,251,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,252,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,253,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,254,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,255,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,256,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,257,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,258,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,259,0,1.0,0.0,0.8
PropRAG_qwen32b_top200,2wikimultihopqa,260,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,261,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,262,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,263,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,264,0,1.0,0.0,0.8
PropRAG_qwen32b_top200,2wikimultihopqa,265,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,266,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,267,0,1.0,0.0,0.5
PropRAG_qwen32b_top200,2wikimultihopqa,268,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,269,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,270,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,271,0,1.0,0.0,0.5
PropRAG_qwen32b_top200,2wikimultihopqa,272,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,273,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,274,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,275,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,276,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,277,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,278,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,279,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,280,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,281,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,282,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,283,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,284,0,1.0,0.0,0.5
PropRAG_qwen32b_top200,2wikimultihopqa,285,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,286,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,287,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,288,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,289,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,290,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,291,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,292,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,293,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,294,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,295,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,296,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,297,0,1.0,0.0,0.3333
PropRAG_qwen32b_top200,2wikimultihopqa,298,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,299,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,300,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,301,0,1.0,0.0,0.5
PropRAG_qwen32b_top200,2wikimultihopqa,302,1,0.5,0.0,0.3333
PropRAG_qwen32b_top200,2wikimultihopqa,303,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,304,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,305,0,1.0,0.0,0.8
PropRAG_qwen32b_top200,2wikimultihopqa,306,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,307,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,308,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,309,1,0.5,0.0,0.9091
PropRAG_qwen32b_top200,2wikimultihopqa,310,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,311,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,312,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,313,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,314,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,315,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,316,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,317,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,318,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,319,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,320,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,321,1,0.75,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,322,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,323,0,1.0,0.0,0.8571
PropRAG_qwen32b_top200,2wikimultihopqa,324,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,325,0,1.0,0.0,0.8
PropRAG_qwen32b_top200,2wikimultihopqa,326,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,327,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,328,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,329,0,1.0,0.0,0.5
PropRAG_qwen32b_top200,2wikimultihopqa,330,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,331,1,0.5,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,332,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,333,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,334,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,335,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,336,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,337,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,338,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,339,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,340,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,341,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,342,0,1.0,0.0,0.8
PropRAG_qwen32b_top200,2wikimultihopqa,343,0,1.0,0.0,0.4
PropRAG_qwen32b_top200,2wikimultihopqa,344,1,0.75,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,345,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,346,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,347,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,348,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,349,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,350,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,351,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,352,0,1.0,0.0,0.5
PropRAG_qwen32b_top200,2wikimultihopqa,353,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,354,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,355,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,356,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,357,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,358,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,359,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,360,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,361,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,362,1,0.5,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,363,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,364,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,365,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,366,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,367,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,368,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,369,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,370,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,371,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,372,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,373,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,374,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,375,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,376,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,377,0,1.0,0.0,0.5
PropRAG_qwen32b_top200,2wikimultihopqa,378,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,379,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,380,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,381,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,382,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,383,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,384,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,385,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,386,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,387,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,388,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,389,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,390,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,391,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,392,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,393,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,394,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,395,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,396,0,1.0,0.0,0.4444
PropRAG_qwen32b_top200,2wikimultihopqa,397,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,398,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,399,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,400,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,401,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,402,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,403,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,404,0,1.0,0.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,405,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,406,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,407,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,408,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,409,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,410,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,411,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,412,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,413,0,1.0,0.0,0.4
PropRAG_qwen32b_top200,2wikimultihopqa,414,0,1.0,0.0,0.8
PropRAG_qwen32b_top200,2wikimultihopqa,415,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,416,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,417,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,418,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,419,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,420,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,421,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,422,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,423,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,424,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,425,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,426,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,427,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,428,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,429,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,430,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,431,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,432,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,433,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,434,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,435,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,436,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,437,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,438,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,439,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,440,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,441,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,442,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,443,1,0.75,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,444,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,445,0,1.0,0.0,0.5
PropRAG_qwen32b_top200,2wikimultihopqa,446,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,447,1,0.5,0.0,0.4
PropRAG_qwen32b_top200,2wikimultihopqa,448,1,0.5,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,449,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,450,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,451,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,452,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,453,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,454,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,455,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,456,0,1.0,0.0,0.8889
PropRAG_qwen32b_top200,2wikimultihopqa,457,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,458,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,459,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,460,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,461,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,462,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,463,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,464,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,465,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,466,0,1.0,0.0,0.3333
PropRAG_qwen32b_top200,2wikimultihopqa,467,1,0.75,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,468,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,469,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,470,0,1.0,0.0,0.8
PropRAG_qwen32b_top200,2wikimultihopqa,471,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,472,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,473,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,474,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,475,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,476,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,477,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,478,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,479,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,480,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,481,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,482,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,483,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,484,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,485,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,486,0,1.0,0.0,0.5
PropRAG_qwen32b_top200,2wikimultihopqa,487,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,488,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,489,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,490,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,491,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,492,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,493,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,494,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,495,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,496,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,497,0,1.0,0.0,0.4444
PropRAG_qwen32b_top200,2wikimultihopqa,498,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,499,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,500,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,501,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,502,1,0.75,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,503,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,504,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,505,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,506,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,507,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,508,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,509,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,510,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,511,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,512,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,513,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,514,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,515,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,516,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,517,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,518,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,519,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,520,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,521,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,522,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,523,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,524,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,525,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,526,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,527,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,528,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,529,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,530,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,531,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,532,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,533,0,1.0,0.0,0.8889
PropRAG_qwen32b_top200,2wikimultihopqa,534,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,535,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,536,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,537,1,0.75,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,538,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,539,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,540,1,0.5,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,541,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,542,1,0.5,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,543,0,1.0,0.0,0.7273
PropRAG_qwen32b_top200,2wikimultihopqa,544,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,545,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,546,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,547,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,548,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,549,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,550,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,551,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,552,1,0.75,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,553,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,554,0,1.0,0.0,0.0
PropRAG_qwen32b_top200,2wikimultihopqa,555,0,1.0,1.0,1.0
PropRAG_qwen32b_top200,2wikimultihopqa,556,0,1.0,0.0,0.6667
PropRAG_qwen32b_top200,2wikimultihopqa,557,0,1.0,0.0,0.8
