qid,query_idx,query_type,category,hard_negative_type,candidate_index,title,rank,rank_bucket,q_doc_cosine,answer_in_doc,bridge_entity_in_doc,question_token_coverage
f2d62e4b09b511ebbdb0ac1f6bf848b6,246,comparison,rank_removed_non_gold,,4,Wiqu (Lima),5.0,outside,0.2946206331253052,0.0,0.0,0.3076923076923077
f2d62e4b09b511ebbdb0ac1f6bf848b6,246,comparison,selector_added_non_gold,lexical_hard_negative,6,Kimsa Kunturiri,7.0,6-10,0.3599562644958496,0.0,0.0,0.38461538461538464
584ec9960bdd11eba7f7acde48001122,247,compositional,rank_removed_non_gold,,2,Weekend Blockbusters,3.0,outside,0.27972841262817383,0.0,0.0,0.36363636363636365
584ec9960bdd11eba7f7acde48001122,247,compositional,rank_retained_non_gold,,3,Gunasekhar,4.0,outside,-0.06621252000331879,1.0,0.0,0.6363636363636364
584ec9960bdd11eba7f7acde48001122,247,compositional,rank_retained_non_gold,,4,Ranganath (actor),5.0,outside,0.09822007268667221,1.0,0.0,0.2727272727272727
584ec9960bdd11eba7f7acde48001122,247,compositional,selector_added_non_gold,lexical_hard_negative,5,Vijaya Bhaskar,6.0,6-10,0.39687246084213257,0.0,0.0,0.5454545454545454
c6243b900bdd11eba7f7acde48001122,248,compositional,rank_retained_non_gold,,1,Joshua Marston,2.0,outside,0.21830910444259644,0.0,0.0,0.7777777777777778
c6243b900bdd11eba7f7acde48001122,248,compositional,rank_retained_non_gold,,3,Peter Greenaway,4.0,outside,0.37956541776657104,0.0,0.0,0.5555555555555556
c6243b900bdd11eba7f7acde48001122,248,compositional,rank_removed_non_gold,,4,Life Hits,5.0,outside,0.28357410430908203,0.0,0.0,0.2222222222222222
c6243b900bdd11eba7f7acde48001122,248,compositional,selector_added_non_gold,lexical_hard_negative,5,José Luis Garci,6.0,6-10,0.28988566994667053,0.0,0.0,0.5555555555555556
821e65dc086911ebbd5eac1f6bf848b6,249,bridge_comparison,rank_retained_non_gold,,3,Johnny on the Spot,4.0,outside,0.12402753531932831,0.0,1.0,0.16666666666666666
821e65dc086911ebbd5eac1f6bf848b6,249,bridge_comparison,rank_removed_non_gold,,4,Hitler – Dead or Alive,5.0,outside,0.26863110065460205,0.0,0.0,0.3333333333333333
821e65dc086911ebbd5eac1f6bf848b6,249,bridge_comparison,selector_added_non_gold,low_signal_deep_negative,9,Richard L. Bare,10.0,6-10,0.12335750460624695,0.0,0.0,0.3333333333333333
0c39da2e085811ebbd5aac1f6bf848b6,250,bridge_comparison,rank_retained_non_gold,,2,The Fatal Mistake,3.0,outside,0.23378852009773254,0.0,1.0,0.1875
18f0a0220baf11ebab90acde48001122,251,inference,rank_retained_non_gold,,1,Maria Carolina Zamoyska,2.0,outside,0.23624616861343384,0.0,0.0,0.2727272727272727
18f0a0220baf11ebab90acde48001122,251,inference,rank_retained_non_gold,,2,Archduchess Maria Isabella of Austria,3.0,outside,0.33844661712646484,0.0,0.0,0.2727272727272727
18f0a0220baf11ebab90acde48001122,251,inference,rank_removed_non_gold,,3,"Archduchess Maria Luisa of Austria, Princess of Tuscany (1798-1857)",4.0,outside,0.20403245091438293,0.0,0.0,0.2727272727272727
18f0a0220baf11ebab90acde48001122,251,inference,rank_removed_non_gold,,4,"Francisco António, Prince of Beira",5.0,outside,0.41485273838043213,0.0,0.0,0.36363636363636365
18f0a0220baf11ebab90acde48001122,251,inference,selector_added_non_gold,semantic_hard_negative,6,Archduchess Maria Immakulata of Austria,7.0,6-10,0.30149877071380615,0.0,0.0,0.2727272727272727
18f0a0220baf11ebab90acde48001122,251,inference,selector_added_non_gold,lexical_hard_negative,9,Marian Montagu Douglas Scott,10.0,6-10,0.4308848977088928,0.0,0.0,0.45454545454545453
6faf10f40bde11eba7f7acde48001122,252,compositional,rank_retained_non_gold,,1,Ameena Begum (politician),2.0,outside,0.4482073187828064,0.0,0.0,0.3333333333333333
6faf10f40bde11eba7f7acde48001122,252,compositional,rank_retained_non_gold,,2,Nurul Islam Omar,3.0,outside,0.28056231141090393,0.0,0.0,0.16666666666666666
6faf10f40bde11eba7f7acde48001122,252,compositional,rank_retained_non_gold,,3,Nurul Islam Talukder,4.0,outside,0.3183755874633789,0.0,0.0,0.16666666666666666
6faf10f40bde11eba7f7acde48001122,252,compositional,rank_removed_non_gold,,4,Nurul Islam Milon,5.0,outside,0.3651171922683716,0.0,0.0,0.16666666666666666
6faf10f40bde11eba7f7acde48001122,252,compositional,selector_added_non_gold,semantic_hard_negative,5,A. K. M. Nurul Islam,6.0,6-10,0.33297020196914673,0.0,0.0,0.0
6138bd9c095411ebbdaeac1f6bf848b6,253,comparison,rank_removed_non_gold,,2,Dugès,3.0,outside,0.02348402515053749,0.0,0.0,0.0
6138bd9c095411ebbdaeac1f6bf848b6,253,comparison,rank_removed_non_gold,,3,It's in the Bag,4.0,outside,0.2457832545042038,0.0,0.0,0.0
6138bd9c095411ebbdaeac1f6bf848b6,253,comparison,rank_removed_non_gold,,4,Banco de Occidente,5.0,outside,0.2967546284198761,0.0,0.0,0.0
6138bd9c095411ebbdaeac1f6bf848b6,253,comparison,selector_added_non_gold,bridge_entity_distractor,41,Albert G. Simms,42.0,21-50,-0.06183958053588867,0.0,1.0,0.2
6138bd9c095411ebbdaeac1f6bf848b6,253,comparison,selector_added_non_gold,bridge_entity_distractor,45,Holm Jølsen,46.0,21-50,0.031222617253661156,0.0,1.0,0.5
6138bd9c095411ebbdaeac1f6bf848b6,253,comparison,selector_added_non_gold,lexical_hard_negative,47,...Baby One More Time (album),48.0,21-50,0.1553974598646164,0.0,0.0,0.4
64075230086811ebbd5eac1f6bf848b6,254,bridge_comparison,rank_retained_non_gold,,4,Mariclare Costello,5.0,outside,0.1619907021522522,1.0,0.0,0.35294117647058826
78ba517c0bd911eba7f7acde48001122,255,compositional,rank_retained_non_gold,,2,James Cantine,3.0,outside,0.2017049342393875,0.0,0.0,0.2222222222222222
78ba517c0bd911eba7f7acde48001122,255,compositional,rank_retained_non_gold,,3,"Sophie of Pomerania, Duchess of Pomerania",4.0,outside,-0.04239436239004135,0.0,1.0,0.2222222222222222
78ba517c0bd911eba7f7acde48001122,255,compositional,rank_retained_non_gold,,4,Murad I,5.0,outside,-0.016531262546777725,1.0,0.0,0.1111111111111111
74cb7e400bdb11eba7f7acde48001122,256,compositional,rank_retained_non_gold,,0,"Anna of Pomerania, Duchess of Lubin",1.0,outside,0.4607786536216736,0.0,0.0,0.4444444444444444
74cb7e400bdb11eba7f7acde48001122,256,compositional,rank_retained_non_gold,,2,"Sophie of Pomerania, Duchess of Pomerania",3.0,outside,0.33516979217529297,0.0,0.0,0.6666666666666666
74cb7e400bdb11eba7f7acde48001122,256,compositional,rank_retained_non_gold,,3,"Bogislaw IV, Duke of Pomerania",4.0,outside,0.4324294626712799,0.0,0.0,0.4444444444444444
74cb7e400bdb11eba7f7acde48001122,256,compositional,rank_removed_non_gold,,4,Anna von Schweidnitz,5.0,outside,0.3060154318809509,0.0,0.0,0.4444444444444444
74cb7e400bdb11eba7f7acde48001122,256,compositional,selector_added_non_gold,lexical_hard_negative,11,"Juan Alfonso Pérez de Guzmán, 3rd Duke of Medina Sidonia",12.0,11-20,0.10548557341098785,0.0,0.0,0.4444444444444444
e5c738900bdc11eba7f7acde48001122,257,compositional,rank_retained_non_gold,,1,James Young (director),2.0,outside,0.17186683416366577,1.0,0.0,0.4
e5c738900bdc11eba7f7acde48001122,257,compositional,rank_removed_non_gold,,3,John Francis Dillon (director),4.0,outside,0.20710614323616028,1.0,0.0,0.4
e5c738900bdc11eba7f7acde48001122,257,compositional,rank_retained_non_gold,,4,Robert Thornby,5.0,outside,0.19239294528961182,1.0,0.0,0.3
e5c738900bdc11eba7f7acde48001122,257,compositional,selector_added_non_gold,lexical_hard_negative,7,Melville W. Brown,8.0,6-10,0.2378624677658081,0.0,0.0,0.4
a6160eee0bda11eba7f7acde48001122,258,compositional,rank_retained_non_gold,,1,"John II, Lord of Polanen",2.0,outside,0.3084108829498291,0.0,0.0,0.35714285714285715
a6160eee0bda11eba7f7acde48001122,258,compositional,rank_retained_non_gold,,2,William of Nassau (1620–1679),3.0,outside,0.5971638560295105,0.0,0.0,0.42857142857142855
a6160eee0bda11eba7f7acde48001122,258,compositional,rank_retained_non_gold,,3,William of Nassau (1601–1627),4.0,outside,0.43403226137161255,1.0,1.0,0.5
a6160eee0bda11eba7f7acde48001122,258,compositional,selector_added_non_gold,low_signal_deep_negative,6,Amalia of Solms-Braunfels,7.0,6-10,0.10219652950763702,0.0,0.0,0.2857142857142857
089b1e3a0bde11eba7f7acde48001122,259,compositional,rank_retained_non_gold,,0,Mary Diana Dods,1.0,outside,0.06497323513031006,0.0,0.0,0.4
089b1e3a0bde11eba7f7acde48001122,259,compositional,rank_retained_non_gold,,3,"Robert Douglas, 8th Earl of Morton",4.0,outside,0.4120924770832062,0.0,0.0,0.3
089b1e3a0bde11eba7f7acde48001122,259,compositional,rank_retained_non_gold,,4,"William Douglas, 9th Earl of Morton",5.0,outside,0.30742424726486206,0.0,1.0,0.3
c67ed80c092b11ebbdaeac1f6bf848b6,260,comparison,rank_retained_non_gold,,2,Ma femme s'appelle reviens,3.0,outside,0.11327012628316879,0.0,0.0,0.09090909090909091
c67ed80c092b11ebbdaeac1f6bf848b6,260,comparison,rank_retained_non_gold,,3,Boum sur Paris,4.0,outside,-0.0022590532898902893,0.0,0.0,0.09090909090909091
c67ed80c092b11ebbdaeac1f6bf848b6,260,comparison,rank_removed_non_gold,,4,Ma femme s'appelle Maurice,5.0,outside,0.1337755173444748,0.0,0.0,0.09090909090909091
c67ed80c092b11ebbdaeac1f6bf848b6,260,comparison,selector_added_non_gold,lexical_hard_negative,6,La Boum,7.0,6-10,0.09951197355985641,0.0,0.0,0.45454545454545453
95bf64480bdd11eba7f7acde48001122,261,compositional,rank_retained_non_gold,,1,"Adolph I, Duke of Cleves",2.0,outside,0.4637715518474579,0.0,0.0,0.3333333333333333
95bf64480bdd11eba7f7acde48001122,261,compositional,rank_retained_non_gold,,2,Bridget of York,3.0,outside,0.3445838689804077,0.0,0.0,0.2222222222222222
95bf64480bdd11eba7f7acde48001122,261,compositional,rank_retained_non_gold,,3,Beatrice of Coimbra,4.0,outside,0.4374372363090515,0.0,0.0,0.5555555555555556
95bf64480bdd11eba7f7acde48001122,261,compositional,rank_removed_non_gold,,4,"Elisabeth of Cleves, Countess of Schwarzburg-Blankenburg",5.0,outside,0.36640289425849915,0.0,1.0,0.3333333333333333
95bf64480bdd11eba7f7acde48001122,261,compositional,selector_added_gold,,8,"Mary of Burgundy, Duchess of Cleves",9.0,6-10,0.49854761362075806,1.0,0.0,0.3333333333333333
42661902085b11ebbd5cac1f6bf848b6,262,bridge_comparison,rank_retained_non_gold,,4,Layne Tom Jr.,5.0,outside,0.3959813714027405,0.0,0.0,0.46153846153846156
372d95020bde11eba7f7acde48001122,263,compositional,rank_removed_non_gold,,2,Merry-Go-Round (Ayumi Hamasaki song),3.0,outside,0.24875617027282715,0.0,1.0,0.6
372d95020bde11eba7f7acde48001122,263,compositional,rank_retained_non_gold,,3,Shinji Takeda,4.0,outside,0.16496442258358002,0.0,0.0,0.2
372d95020bde11eba7f7acde48001122,263,compositional,rank_removed_non_gold,,4,Where Was I,5.0,outside,0.26103508472442627,0.0,0.0,0.2
372d95020bde11eba7f7acde48001122,263,compositional,selector_added_non_gold,lexical_hard_negative,5,Borys Lankosz,6.0,6-10,0.06301207095384598,0.0,0.0,0.6
372d95020bde11eba7f7acde48001122,263,compositional,selector_added_non_gold,lexical_hard_negative,36,Andrea Corr,37.0,21-50,0.25600725412368774,0.0,0.0,0.4
bd01362d08e411ebbda4ac1f6bf848b6,264,comparison,rank_retained_non_gold,,1,Bruce McCandless II,2.0,outside,0.545468270778656,1.0,0.0,0.3
bd01362d08e411ebbda4ac1f6bf848b6,264,comparison,rank_retained_non_gold,,2,Byron McCandless,3.0,outside,0.42432302236557007,1.0,0.0,0.4
bd01362d08e411ebbda4ac1f6bf848b6,264,comparison,rank_removed_non_gold,,4,Dugès,5.0,outside,-0.006866946816444397,0.0,0.0,0.0
bd01362d08e411ebbda4ac1f6bf848b6,264,comparison,selector_added_non_gold,low_signal_deep_negative,6,Marcia Neugebauer,7.0,6-10,0.06303229928016663,0.0,0.0,0.3
1f9ccd180bde11eba7f7acde48001122,265,compositional,rank_retained_non_gold,,2,Come Running Back,3.0,outside,0.1899520456790924,0.0,0.0,0.5
1f9ccd180bde11eba7f7acde48001122,265,compositional,rank_removed_non_gold,,3,Where Was I,4.0,outside,0.2553221881389618,0.0,0.0,0.21428571428571427
1f9ccd180bde11eba7f7acde48001122,265,compositional,rank_removed_non_gold,,4,Where Are You,5.0,outside,0.08271729946136475,0.0,0.0,0.21428571428571427
1f9ccd180bde11eba7f7acde48001122,265,compositional,selector_added_non_gold,low_signal_deep_negative,5,I Can't See Myself Leaving You,6.0,6-10,0.15605580806732178,0.0,0.0,0.2857142857142857
1f9ccd180bde11eba7f7acde48001122,265,compositional,selector_added_non_gold,lexical_hard_negative,36,Come Running,37.0,21-50,0.19247767329216003,0.0,0.0,0.42857142857142855
48c0c6fa089011ebbd72ac1f6bf848b6,266,bridge_comparison,rank_removed_non_gold,,3,Jonathan Demme,4.0,outside,0.21522678434848785,0.0,0.0,0.38461538461538464
48c0c6fa089011ebbd72ac1f6bf848b6,266,bridge_comparison,rank_retained_non_gold,,4,Doris Wishman,5.0,outside,0.11125887185335159,0.0,0.0,0.38461538461538464
48c0c6fa089011ebbd72ac1f6bf848b6,266,bridge_comparison,selector_added_non_gold,lexical_hard_negative,15,Maurice de Canonge,16.0,11-20,0.22883880138397217,0.0,0.0,0.23076923076923078
0518615a0bde11eba7f7acde48001122,267,compositional,rank_retained_non_gold,,1,Papianilla (wife of Tonantius Ferreolus),2.0,outside,0.39588361978530884,0.0,1.0,0.45454545454545453
0518615a0bde11eba7f7acde48001122,267,compositional,rank_removed_non_gold,,3,Dugès,4.0,outside,0.19269829988479614,0.0,0.0,0.09090909090909091
0518615a0bde11eba7f7acde48001122,267,compositional,rank_retained_non_gold,,4,Licinia Eudoxia,5.0,outside,0.198012575507164,0.0,0.0,0.18181818181818182
0518615a0bde11eba7f7acde48001122,267,compositional,selector_added_non_gold,semantic_hard_negative,5,Anicia Juliana,6.0,6-10,0.3085440397262573,0.0,0.0,0.18181818181818182
81ca57e60bdc11eba7f7acde48001122,268,compositional,rank_retained_non_gold,,1,Claude Sautet,2.0,outside,0.3503929376602173,0.0,0.0,0.3333333333333333
81ca57e60bdc11eba7f7acde48001122,268,compositional,rank_retained_non_gold,,3,The Man Without a Country (1973 film),4.0,outside,0.02934196963906288,0.0,0.0,0.2222222222222222
81ca57e60bdc11eba7f7acde48001122,268,compositional,rank_removed_non_gold,,4,Bertrand Tavernier,5.0,outside,0.45459139347076416,0.0,0.0,0.2222222222222222
81ca57e60bdc11eba7f7acde48001122,268,compositional,selector_added_non_gold,lexical_hard_negative,8,Wojciech Has,9.0,6-10,0.31044813990592957,0.0,0.0,0.3333333333333333
cbb5ca82095411ebbdaeac1f6bf848b6,269,comparison,rank_retained_non_gold,,0,Auergesellschaft,1.0,outside,0.2247496098279953,0.0,0.0,0.46153846153846156
cbb5ca82095411ebbdaeac1f6bf848b6,269,comparison,rank_retained_non_gold,,2,Mine Safety and Health News,3.0,outside,0.30752500891685486,1.0,0.0,0.38461538461538464
cbb5ca82095411ebbdaeac1f6bf848b6,269,comparison,rank_removed_non_gold,,3,Industrial Scientific Corporation,4.0,outside,0.3123052716255188,0.0,1.0,0.5384615384615384
cbb5ca82095411ebbdaeac1f6bf848b6,269,comparison,rank_retained_non_gold,,4,Mine Safety and Health Administration,5.0,outside,0.18923720717430115,1.0,0.0,0.38461538461538464
cbb5ca82095411ebbdaeac1f6bf848b6,269,comparison,selector_added_gold,,7,BMW M,8.0,6-10,0.41901904344558716,1.0,1.0,0.46153846153846156
828b1390093511ebbdaeac1f6bf848b6,270,comparison,rank_retained_non_gold,,0,Behind Locked Doors (1991 film),1.0,outside,0.5091532468795776,0.0,0.0,0.3333333333333333
828b1390093511ebbdaeac1f6bf848b6,270,comparison,rank_retained_non_gold,,3,Any Body...Any Way,4.0,outside,-0.0012208335101604462,0.0,0.0,0.3333333333333333
828b1390093511ebbdaeac1f6bf848b6,270,comparison,rank_retained_non_gold,,4,Locked Doors,5.0,outside,0.31814679503440857,0.0,0.0,0.25
66cc23c40bdd11eba7f7acde48001122,271,compositional,rank_retained_non_gold,,2,Kevin S. Tenney,3.0,outside,0.3497675657272339,0.0,0.0,0.5
66cc23c40bdd11eba7f7acde48001122,271,compositional,rank_retained_non_gold,,3,Brian Levant,4.0,outside,0.22553572058677673,0.0,0.0,0.5
66cc23c40bdd11eba7f7acde48001122,271,compositional,rank_removed_non_gold,,4,The Return of Swamp Thing,5.0,outside,0.26312047243118286,0.0,1.0,0.4
66cc23c40bdd11eba7f7acde48001122,271,compositional,selector_added_non_gold,low_signal_deep_negative,17,Claude Pinoteau,18.0,11-20,0.15194769203662872,0.0,0.0,0.3
61d018d8086011ebbd5dac1f6bf848b6,272,bridge_comparison,rank_retained_non_gold,,2,José Luis Garci,3.0,outside,0.20442457497119904,0.0,0.0,0.42857142857142855
61d018d8086011ebbd5dac1f6bf848b6,272,bridge_comparison,rank_removed_non_gold,,4,Ingmar Bergman,5.0,outside,0.13830696046352386,0.0,0.0,0.5
61d018d8086011ebbd5dac1f6bf848b6,272,bridge_comparison,selector_added_non_gold,low_signal_deep_negative,10,John Farrow,11.0,11-20,0.027735497802495956,0.0,0.0,0.2857142857142857
a41c3c8808bc11ebbd89ac1f6bf848b6,273,comparison,rank_retained_non_gold,,2,Margaretha van Mechelen,3.0,outside,-0.14410504698753357,0.0,0.0,0.1
a41c3c8808bc11ebbd89ac1f6bf848b6,273,comparison,rank_retained_non_gold,,3,Ola Isene,4.0,outside,0.24473290145397186,0.0,0.0,0.5
a41c3c8808bc11ebbd89ac1f6bf848b6,273,comparison,rank_removed_non_gold,,4,Dugès,5.0,outside,0.1951928734779358,0.0,0.0,0.0
a41c3c8808bc11ebbd89ac1f6bf848b6,273,comparison,selector_added_non_gold,lexical_hard_negative,7,Ruby Terry,8.0,6-10,0.05176778882741928,0.0,0.0,0.4
8bb8b730085211ebbd58ac1f6bf848b6,274,bridge_comparison,rank_retained_non_gold,,4,Las Aventuras de Pikín,5.0,outside,0.13950282335281372,0.0,0.0,0.3157894736842105
135fde100bb011ebab90acde48001122,275,inference,rank_removed_non_gold,,2,Dugès,3.0,outside,0.39554545283317566,0.0,0.0,0.09090909090909091
135fde100bb011ebab90acde48001122,275,inference,rank_removed_non_gold,,3,List of people named O'Grady,4.0,outside,0.08104346692562103,0.0,0.0,0.18181818181818182
135fde100bb011ebab90acde48001122,275,inference,rank_removed_non_gold,,4,Where Was I,5.0,outside,-0.028380542993545532,0.0,0.0,0.0
135fde100bb011ebab90acde48001122,275,inference,selector_added_non_gold,lexical_hard_negative,32,King Baggot (cinematographer),33.0,21-50,0.09486439824104309,0.0,0.0,0.36363636363636365
135fde100bb011ebab90acde48001122,275,inference,selector_added_non_gold,lexical_hard_negative,36,"David Ogilvy, 9th Earl of Airlie",37.0,21-50,0.12415951490402222,0.0,0.0,0.36363636363636365
135fde100bb011ebab90acde48001122,275,inference,selector_added_non_gold,lexical_hard_negative,38,Robert Vere Buxton,39.0,21-50,0.19782671332359314,0.0,0.0,0.36363636363636365
6854217908a011ebbd78ac1f6bf848b6,276,comparison,rank_retained_non_gold,,2,Before I Disappear,3.0,outside,-0.0034038620069622993,0.0,0.0,0.09090909090909091
6854217908a011ebbd78ac1f6bf848b6,276,comparison,rank_removed_non_gold,,3,The Four Minute Mile,4.0,outside,0.3095969557762146,0.0,0.0,0.18181818181818182
6854217908a011ebbd78ac1f6bf848b6,276,comparison,rank_removed_non_gold,,4,Romance Out of the Blue,5.0,outside,0.2525045573711395,0.0,0.0,0.2727272727272727
6854217908a011ebbd78ac1f6bf848b6,276,comparison,selector_added_non_gold,low_signal_deep_negative,5,Amira & Sam,6.0,6-10,0.22831210494041443,0.0,0.0,0.09090909090909091
6854217908a011ebbd78ac1f6bf848b6,276,comparison,selector_added_non_gold,low_signal_deep_negative,25,Wrong Turn 4: Bloody Beginnings,26.0,21-50,0.27454715967178345,0.0,0.0,0.18181818181818182
74b1498a0bdb11eba7f7acde48001122,277,compositional,rank_retained_non_gold,,2,The Exploits of the Emden,3.0,outside,0.11605869233608246,1.0,1.0,0.5555555555555556
74b1498a0bdb11eba7f7acde48001122,277,compositional,rank_retained_non_gold,,3,Gérard Oury,4.0,outside,0.2518434524536133,0.0,0.0,0.2222222222222222
74b1498a0bdb11eba7f7acde48001122,277,compositional,rank_removed_non_gold,,4,Dugès,5.0,outside,0.25777339935302734,0.0,0.0,0.1111111111111111
74b1498a0bdb11eba7f7acde48001122,277,compositional,selector_added_non_gold,lexical_hard_negative,5,Ken Annakin,6.0,6-10,0.3207361698150635,0.0,0.0,0.4444444444444444
8b9607820bd911eba7f7acde48001122,278,compositional,rank_retained_non_gold,,2,Tiger Cage 2,3.0,outside,0.40353116393089294,0.0,1.0,0.5555555555555556
8b9607820bd911eba7f7acde48001122,278,compositional,rank_removed_non_gold,,3,Curry and Pepper,4.0,outside,-0.008295878767967224,0.0,0.0,0.3333333333333333
8b9607820bd911eba7f7acde48001122,278,compositional,rank_retained_non_gold,,4,Tsui Hark,5.0,outside,0.3526221811771393,0.0,0.0,0.6666666666666666
8b9607820bd911eba7f7acde48001122,278,compositional,selector_added_non_gold,lexical_hard_negative,8,A Better Tomorrow,9.0,6-10,0.17304065823554993,0.0,0.0,0.4444444444444444
b6e4474808a311ebbd7bac1f6bf848b6,279,bridge_comparison,rank_retained_non_gold,,3,Gurinder Chadha,4.0,outside,0.2891574501991272,0.0,0.0,0.5
b6e4474808a311ebbd7bac1f6bf848b6,279,bridge_comparison,rank_retained_non_gold,,4,Peter Greenaway,5.0,outside,0.10223125666379929,0.0,0.0,0.375
