dataset,query_idx,step,out_position,out_title,in_position,in_title,objective_gain,retriever_rank_loss,adjusted_gain
musique,906,1,2,Bridge of Sighs,89,Detroit,0.333333,0.939698,0.333333
musique,907,1,1,Dazed and Confused (film),23,List of awards and nominations received by Matt Damon,0.5,0.613065,0.5
musique,908,1,1,2016 NBA Summer League,32,New York Yankees,0.25,0.658291,0.25
musique,910,1,4,Molotov–Ribbentrop Pact,18,Soviet Union in World War II,0.223471,0.572864,0.223471
musique,910,2,1,Molotov–Ribbentrop Pact,11,Russian Revolution,0.081993,0.552764,0.081993
musique,911,1,2,Sino-Tibetan relations during the Ming dynasty,19,Athanasius of Alexandria,0.259419,0.58794,0.259419
musique,911,2,3,Sino-Tibetan relations during the Ming dynasty,12,Nanjing,0.002269,0.547739,0.002269
musique,912,1,3,Justice League (film),17,Gal Gadot,0.333333,0.572864,0.333333
musique,914,1,1,Jaluit Airport,17,Marshall Islands,0.154655,0.582915,0.154655
musique,915,1,1,Macintosh,30,USB,0.079874,0.648241,0.079874
musique,915,2,2,IPod,44,USB,0.015991,0.713568,0.015991
musique,916,1,2,Adult contemporary music,29,Closer (Josh Groban album),0.666667,0.638191,0.666667
musique,917,1,1,Great Purge,12,Soviet Union in World War II,0.348176,0.557789,0.348176
musique,917,2,2,Molotov–Ribbentrop Pact,60,Soviet Union,0.052369,0.79397,0.052369
musique,918,1,1,Fishing Creek Confederacy,41,United States,0.296541,0.703518,0.296541
musique,918,2,2,"Portland, Oregon",68,Canada–United States border,0.107323,0.834171,0.107323
musique,921,1,1,United States,5,Automotive industry,0.030434,0.522613,0.030434
musique,922,1,1,Vat Yotkeo,31,Xe Kaman River,0.333333,0.653266,0.333333
musique,925,1,1,Ambroise-Marie Carré,14,Sokolniki District,0.113355,0.567839,0.113355
musique,926,1,1,Leader of Opposition (Uganda),84,Republican Party (United States),0.5,0.919598,0.5
musique,927,1,1,Indian Rebellion of 1857,6,East India Company,0.148063,0.527638,0.148063
musique,931,1,1,Carmelo Imbriani,16,Cemaes Bay F.C.,0.003812,0.577889,0.003812
musique,932,1,1,NBA Sportsmanship Award,24,2009–10 Oklahoma City Thunder season,0.333333,0.61809,0.333333
musique,932,2,3,List of National Basketball Association annual scoring leaders,8,Kevin Durant,0.300059,0.527638,0.300059
musique,934,1,1,Pope John XXIII,31,Pope John XXIII,0.04248,0.653266,0.04248
musique,935,1,2,East Timor,75,Tunisia,0.126901,0.869347,0.126901
musique,937,1,1,Anti-aircraft warfare,5,Archie Marries Veronica/Archie Marries Betty,9e-06,0.522613,9e-06
musique,938,1,1,IRS-P2,7,Communications satellite,0.000108,0.532663,0.000108
musique,939,1,1,Katavi National Park,19,Tanzania,0.246058,0.592965,0.246058
musique,939,2,2,Ruaha National Park,34,Tanzania,0.120572,0.663317,0.120572
musique,946,1,1,Dragon Dreams,11,Niels Henrik Abel,0.003006,0.552764,0.003006
musique,946,2,2,Claus von Stauffenberg,6,Krimulda Castle,2.7e-05,0.522613,2.7e-05
musique,947,1,1,Sloan Thomas,7,Nashville metropolitan area,0.00049,0.532663,0.00049
musique,948,1,4,Warsaw Pact,16,Dissolution of the Soviet Union,0.341678,0.562814,0.341678
musique,948,2,1,Warsaw Pact,94,Soviet Union in World War II,0.097721,0.969849,0.097721
musique,949,1,2,In Real Life (band),8,Albert Brooks,0.476224,0.532663,0.476224
musique,950,1,1,The Handmaid's Tale (TV series),38,New England,0.333333,0.688442,0.333333
musique,953,1,1,Classical music,35,Missouri,0.25,0.673367,0.25
musique,953,2,2,KAPE,76,Indiana,0.25,0.874372,0.25
musique,955,1,1,Ichiro Suzuki,12,List of Major League Baseball career on-base percentage leaders,0.333333,0.557789,0.333333
musique,955,2,2,Batting average,19,Camden Indians,0.333333,0.58794,0.333333
musique,956,1,1,Saralyn Smith,41,Dissolution of Czechoslovakia,0.045791,0.703518,0.045791
musique,956,2,3,Czech Republic,8,Police,0.021677,0.527638,0.021677
musique,957,1,1,FC Barcelona,7,Louis Chedid,0.02628,0.532663,0.02628
musique,959,1,1,Huguenots,17,Dutch Republic,0.398015,0.582915,0.398015
musique,959,2,3,New York City,21,Dutch Republic,0.070944,0.592965,0.070944
musique,960,1,2,Liu Yin (Southern Han),11,Marty McFly,2e-06,0.547739,2e-06
musique,963,1,2,"Mary, mother of Jesus",5,Joachim,0.5,0.517588,0.5
musique,965,1,1,Panama Canal Zone,7,Pambula River,0.00095,0.532663,0.00095
musique,967,1,1,Crystal Kay,20,Let There Be Love (1993 Joni James album),0.5,0.59799,0.5
musique,969,1,1,"Ernie Watts (footballer, born 1872)",20,Woolhampton,0.5,0.59799,0.5
musique,970,1,1,Detroit,50,New York City,0.001436,0.748744,0.001436
musique,971,1,1,United States Navy SEALs,6,O-1 (airship),0.004964,0.527638,0.004964
musique,972,1,1,New York City,8,Sony Music,0.033056,0.537688,0.033056
musique,972,2,4,Scratchie Records,13,Sony Music,0.010456,0.547739,0.010456
musique,973,1,2,Marshall Islands,13,Al-Masjid an-Nabawi,0.333333,0.557789,0.333333
musique,974,1,1,Nintendo Entertainment System,6,List of Super Bowl halftime shows,0.002985,0.527638,0.002985
musique,976,1,1,Ohio River,98,Minneapolis BNSF Rail Bridge,0.02415,0.98995,0.02415
musique,977,1,1,Capital punishment in the United States,58,Oklahoma City,0.004724,0.788945,0.004724
musique,977,2,2,Detroit,13,Pennsylvania,1e-05,0.557789,1e-05
musique,978,1,1,1982 European Cup Final,14,Pambula River,0.001213,0.567839,0.001213
musique,979,1,2,Black people,5,African Americans in the United States Congress,0.25,0.517588,0.25
musique,979,2,3,Detroit,19,New York City,0.25,0.582915,0.25
musique,988,1,2,"Charleston, South Carolina",15,Baranya County,0.004651,0.567839,0.004651
musique,991,1,1,Chemical element,8,James Chadwick,0.5,0.537688,0.5
musique,992,1,2,Lexa Doig,24,Arnold Schwarzenegger,0.081465,0.613065,0.081465
musique,992,2,3,Archie Marries Veronica/Archie Marries Betty,23,Arnold Schwarzenegger,0.007457,0.603015,0.007457
musique,994,1,1,Sant Martí d'Empúries,45,Separation of powers under the United States Constitution,0.198339,0.723618,0.198339
musique,994,2,2,Real Madrid CF,11,French and Indian War,0.050736,0.547739,0.050736
musique,996,1,1,Grown Ups (film),16,Sylvia Fine,0.014842,0.577889,0.014842
musique,997,1,1,1973 oil crisis,11,Acura EL,0.5,0.552764,0.5
musique,997,2,2,Acura RL,6,Toyota,0.25,0.522613,0.25
musique,999,1,1,Westworld (TV series),5,Sony Music,0.001784,0.522613,0.001784
musique,999,2,4,Sony Music,12,Sky UK,1.4e-05,0.542714,1.4e-05
